SCBLTSE(IN),SCB Selects Long Term Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,90.54,-,-,0.01,9.44,-,-,-,-,-,-,-,2.68,-,4.28,-,-,1000
SCBLTSE(SSFE),SCB Selects Long Term Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,90.54,-,-,0.01,9.44,-,-,-,-,-,-,-,1.61,-,2.14,-,-,-
SCBLTSE-SSF,SCB Selects Long Term Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,90.54,-,-,0.01,9.44,-,-,-,-,-,-,-,2.68,-,3.21,-,-,-
SCBLTSEA,SCB Selects Long Term Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,LTF,274022211.8,9.287,9/5/2023,-0.07,-0.0187,0.0076,0.0193,-0.0172,-0.0598,0.0548,-0.0052,-%,-0.1287,-0.1572,-0.3622,-%,11.21,13.71,17.28,-,07/2023,90.54,-,-,0.01,9.44,-,-,-,-,-,-,-,2.68,-,3.21,-,-,-
SCBLTSEA-2020,SCB Selects Long Term Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,194758.8,9.3087,9/5/2023,-0.0684,-0.0187,0.0079,0.02,-0.0159,-0.0573,-%,-%,-%,-0.1277,-%,-%,-%,11.21,-,-,-,07/2023,90.54,-,-,0.01,9.44,-,-,-,-,-,-,-,2.68,-,3.21,-,-,1000
SCBLTSED,SCB Selects Long Term Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,Yes,-,LTF,245348247.5,9.1025,9/5/2023,-0.07,-0.0187,0.0076,0.0193,-0.0172,-0.0598,0.0514,-0.0071,-%,-0.1287,-0.1655,-0.3621,-%,11.21,13.72,17.29,-,07/2023,90.54,-,-,0.01,9.44,-,-,-,-,-,-,-,2.68,-,3.21,-,-,-
SCBLTSED-2020,SCB Selects Long Term Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,Yes,-,-,731121.14,9.1245,9/5/2023,-0.0684,-0.0186,0.0079,0.02,-0.0159,-0.0573,-%,-%,-%,-0.1277,-%,-%,-%,11.21,-,-,-,07/2023,90.54,-,-,0.01,9.44,-,-,-,-,-,-,-,2.68,-,3.21,-,-,1000
SCBLTSET(E),SCB Set Index Long Term Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,PM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,96.97,-,0.54,-,2.49,-,-,-,-,-,-,-,2.68,-,3.21,-,-,1
SCBLTSET(IN),SCB Set Index Long Term Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,PM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,96.97,-,0.54,-,2.49,-,-,-,-,-,-,-,2.68,-,4.28,-,-,1000
SCBLTSET(SSFE),SCB Set Index Long Term Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,PM,Yes,-,-,2779653,9.387,9/5/2023,-0.0636,-0.0148,0.0133,0.0134,-0.0297,-0.0312,-%,-%,-%,-0.1249,-%,-%,-%,10.94,-,-,-,07/2023,96.97,-,0.54,-,2.49,-,-,-,-,-,-,-,1.61,-,2.14,-,-,-
SCBLTSET-SSF,SCB Set Index Long Term Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,PM,Yes,-,-,386687229,9.307,9/5/2023,-0.0681,-0.015,0.0127,0.0115,-0.0332,-0.0381,0.0622,-%,-%,-0.1278,-0.1278,-%,-%,10.94,13.01,-,-,07/2023,96.97,-,0.54,-,2.49,-,-,-,-,-,-,-,2.68,-,3.21,-,-,-
SCBLTSETA,SCB Set Index Long Term Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,PM,No,-,LTF,271231902.5,9.3049,9/5/2023,-0.0681,-0.015,0.0127,0.0115,-0.0332,-0.0381,0.0621,-%,-%,-0.1278,-0.1278,-%,-%,10.94,13.01,-,-,07/2023,96.97,-,0.54,-,2.49,-,-,-,-,-,-,-,2.68,-,3.21,-,-,-
SCBLTSETA-2020,SCB Set Index Long Term Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,PM,No,-,-,2793174.35,9.2983,9/5/2023,-0.0683,-0.015,0.0126,0.0114,-0.0334,-0.0384,-%,-%,-%,-0.1279,-%,-%,-%,10.94,-,-,-,07/2023,96.97,-,0.54,-,2.49,-,-,-,-,-,-,-,2.68,-,3.21,-,-,1000
SCBLTSETD,SCB Set Index Long Term Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,PM,Yes,-,LTF,186511578.5,9.3052,9/5/2023,-0.0681,-0.015,0.0127,0.0115,-0.0332,-0.0381,0.0621,-%,-%,-0.1278,-0.1278,-%,-%,10.93,13.01,-,-,07/2023,96.97,-,0.54,-,2.49,-,-,-,-,-,-,-,2.68,-,3.21,-,-,-
SCBLTSETD-2020,SCB Set Index Long Term Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,PM,Yes,-,-,13309717.91,9.0083,9/5/2023,-0.0683,-0.015,0.0126,0.0114,-0.0333,-0.0385,-%,-%,-%,-0.1279,-%,-%,-%,10.94,-,-,-,07/2023,96.97,-,0.54,-,2.49,-,-,-,-,-,-,-,2.68,-,3.21,-,-,1000
SCBLTT,SCB TARGET LONG TERM EQUITY FUND,SCB ASSET MANAGEMENT COMPANY LIMITED,EQGEN,AM,Yes,-,LTF,3157433238,15.0318,9/5/2023,-0.0569,-0.0128,0.0231,0.035,-0.0073,-0.0297,0.0614,-0.0077,0.0274,-0.1355,-0.1432,-0.3797,-0.4149,11.53,13.87,17.81,16,07/2023,98.75,-,-,-,1.25,-,-,-,0.54,0,0.54,0,2.1650875,2.13,3.75,2.24,-,-
SCBLTT(E),SCB TARGET LONG TERM EQUITY FUND,SCB ASSET MANAGEMENT COMPANY LIMITED,EQGEN,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,98.75,-,-,-,1.25,-,-,-,-,-,-,-,-,-,-,-,-,1
SCBLTT(IN),SCB TARGET LONG TERM EQUITY FUND,SCB ASSET MANAGEMENT COMPANY LIMITED,EQGEN,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,98.75,-,-,-,1.25,-,-,-,-,-,-,-,-,-,-,-,-,1000
SCBLTT(SSFE),SCB TARGET LONG TERM EQUITY FUND,SCB ASSET MANAGEMENT COMPANY LIMITED,EQGEN,AM,Yes,-,-,626924.03,15.4358,9/5/2023,-0.0431,-0.0124,0.025,0.0407,0.0035,-0.0088,-%,-%,-%,-0.1269,-%,-%,-%,11.54,-,-,-,07/2023,98.75,-,-,-,1.25,-,-,-,3.21,0,3.21,0,1.61,0,2.14,0.11,-,-
SCBLTT-2020,SCB TARGET LONG TERM EQUITY FUND,SCB ASSET MANAGEMENT COMPANY LIMITED,EQGEN,AM,Yes,-,-,2192086.75,14.6215,9/5/2023,-0.0535,-0.0127,0.0235,0.0364,-0.0047,-0.0245,-%,-%,-%,-0.1333,-%,-%,-%,11.53,-,-,-,07/2023,98.75,-,-,-,1.25,-,-,-,3.21,1.07,3.21,0,2.68,1.61,3.21,1.72,-,1000
SCBLTT-SSF,SCB TARGET LONG TERM EQUITY FUND,SCB ASSET MANAGEMENT COMPANY LIMITED,EQGEN,AM,Yes,-,-,140193571.7,15.2382,9/5/2023,-0.0569,-0.0128,0.0231,0.035,-0.0073,-0.0297,0.0615,-%,-%,-0.1355,-0.143,-%,-%,11.53,13.87,-,-,07/2023,98.75,-,-,-,1.25,-,-,-,3.21,0,3.21,0,2.68,2.13,3.21,2.24,-,-
SCBMEGA(A),SCB Global Megatrends,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,926362520.3,8.3362,31/08/23,0.0364,0.0269,-0.0455,0.0176,0.0167,-0.0366,-%,-%,-%,-0.1324,-%,-%,-%,15.79,-,-,-,07/2023,-,-,96.38,-,5.01,-,-,-1.39,-,-,-,-,2.68,-,3.21,-,-,1000
SCBMEGA(D),SCB Global Megatrends,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,96.38,-,5.01,-,-,-1.39,-,-,-,-,2.68,-,3.21,-,-,1000
SCBMEGA(E),SCB Global Megatrends,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,96.38,-,5.01,-,-,-1.39,-,-,-,-,2.68,-,3.21,-,-,1
SCBMEGA(IN),SCB Global Megatrends,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,96.38,-,5.01,-,-,-1.39,-,-,-,-,2.68,-,4.28,-,-,1000
SCBMEGA(P),SCB Global Megatrends,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,96.38,-,5.01,-,-,-1.39,-,-,-,-,1.61,-,2.14,-,-,1
SCBMEGA(R),SCB Global Megatrends,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,96.38,-,5.01,-,-,-1.39,-,-,-,-,2.68,-,3.21,-,-,1000
SCBMEGA(SSF),SCB Global Megatrends,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,96.38,-,5.01,-,-,-1.39,-,-,-,-,2.68,-,3.21,-,-,-
SCBMEGA(SSFE),SCB Global Megatrends,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,96.38,-,5.01,-,-,-1.39,-,-,-,-,1.61,-,2.14,-,-,-
SCBMILD(E),SCB Mixed – Mild Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,93.7,-,6.3,-,-,-,-,-,-,-,2.68,-,3.21,-,-,1
SCBMILD(IN),SCB Mixed – Mild Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,93.7,-,6.3,-,-,-,-,-,-,-,2.68,-,4.28,-,-,1000
SCBMILD(SSF),SCB Mixed – Mild Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,93.7,-,6.3,-,-,-,-,-,-,-,2.68,-,3.21,-,-,-
SCBMILD(SSFE),SCB Mixed – Mild Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,93.7,-,6.3,-,-,-,-,-,-,-,1.61,-,2.14,-,-,-
SCBMILDA,SCB Mixed – Mild Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,135940792.6,9.6833,9/1/2023,0.0081,0.0068,-0.0099,0.0007,0.0034,-0.0176,0.0009,-%,-%,-0.0527,-0.1137,-%,-%,4.27,4.55,-,-,07/2023,-,-,93.7,-,6.3,-,-,-,-,-,-,-,2.68,-,3.21,-,-,1000
SCBMILDD,SCB Mixed – Mild Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,93.7,-,6.3,-,-,-,-,-,-,-,2.68,-,3.21,-,-,1000
SCBMILDP,SCB Mixed – Mild Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,93.7,-,6.3,-,-,-,-,-,-,-,1.61,-,2.14,-,-,1
SCBMILDR,SCB Mixed – Mild Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,93.7,-,6.3,-,-,-,-,-,-,-,2.68,-,3.21,-,-,1000
SCBMLCA(E),SCB Machine Learning China All Share,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,91.89,-,4.92,-,3,-,-,0.18,-,-,-,-,2.68,-,3.21,-,-,1
SCBMLCA(IN),SCB Machine Learning China All Share,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,91.89,-,4.92,-,3,-,-,0.18,-,-,-,-,2.68,-,4.28,-,-,1000
SCBMLCA(SSF),SCB Machine Learning China All Share,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,91.89,-,4.92,-,3,-,-,0.18,-,-,-,-,2.68,-,3.21,-,-,-
SCBMLCA(SSFE),SCB Machine Learning China All Share,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,91.89,-,4.92,-,3,-,-,0.18,-,-,-,-,1.61,-,2.14,-,-,-
SCBMLCAA,SCB Machine Learning China All Share,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,262990570.1,7.0015,9/1/2023,-0.0919,0.0325,-0.0559,0.0401,-0.1356,-0.2216,-%,-%,-%,-0.2561,-%,-%,-%,19.47,-,-,-,07/2023,91.89,-,4.92,-,3,-,-,0.18,-,-,-,-,2.68,-,3.21,-,-,1000
SCBMLCAD,SCB Machine Learning China All Share,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,91.89,-,4.92,-,3,-,-,0.18,-,-,-,-,2.68,-,3.21,-,-,1000
SCBMLCAP,SCB Machine Learning China All Share,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,91.89,-,4.92,-,3,-,-,0.18,-,-,-,-,1.61,-,2.14,-,-,1
SCBMLCAR,SCB Machine Learning China All Share,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,91.89,-,4.92,-,3,-,-,0.18,-,-,-,-,2.68,-,3.21,-,-,1000
SCBMLT(E),SCB Machine Learning Thai Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,EQGEN,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,79.4,-,-,-,3.61,16.99,-,-,-,-,-,-,-,-,-,-,-,1
SCBMLT(IN),SCB Machine Learning Thai Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,EQGEN,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,79.4,-,-,-,3.61,16.99,-,-,-,-,-,-,-,-,-,-,-,1000
SCBMLT(SSF),SCB Machine Learning Thai Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,EQGEN,OT,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,79.4,-,-,-,3.61,16.99,-,-,-,-,-,-,-,-,-,-,-,-
SCBMLT(SSFE),SCB Machine Learning Thai Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,EQGEN,OT,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,79.4,-,-,-,3.61,16.99,-,-,-,-,-,-,-,-,-,-,-,-
SCBMLTA,SCB Machine Learning Thai Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,EQGEN,OT,No,-,-,578126309.8,10.2518,9/5/2023,-0.0445,-0.0149,0.0134,0.0076,-0.0133,-0.0127,0.0718,0.0021,-%,-0.103,-0.103,-0.3903,-%,11.33,13.32,17.57,-,07/2023,79.4,-,-,-,3.61,16.99,-,-,3.21,1.07,3.21,0,2.68,1.07,3.21,1.18,-,1
SCBMLTD,SCB Machine Learning Thai Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,EQGEN,OT,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,79.4,-,-,-,3.61,16.99,-,-,-,-,-,-,-,-,-,-,-,1
SCBMLTP,SCB Machine Learning Thai Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,EQGEN,OT,No,-,-,11651969.61,10.9963,9/5/2023,-0.0374,-0.0147,0.0144,0.0104,-0.0079,-0.0021,0.0834,0.0133,-%,-0.0985,-0.0985,-0.3799,-%,11.34,13.32,17.56,-,07/2023,79.4,-,-,-,3.61,16.99,-,-,3.21,0,3.21,0,1.61,0,3.21,0.11,-,1
SCBMLTR,SCB Machine Learning Thai Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,EQGEN,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,79.4,-,-,-,3.61,16.99,-,-,-,-,-,-,-,-,-,-,-,1
SCBMOMENTA,SCB Thai Equity Momentum Portfolio,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,9084594.14,9.5065,9/5/2023,-0.0182,-0.0173,0.0074,-0.002,0.009,-0.0304,0.0424,-%,-%,-0.0878,-0.0978,-%,-%,12.18,15.1,-,-,07/2023,99.05,-,-,-,0.95,-,-,-,-,-,-,-,2.68,-,3.21,-,-,1000
SCBMOMENTD,SCB Thai Equity Momentum Portfolio,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,99.05,-,-,-,0.95,-,-,-,-,-,-,-,2.68,-,3.21,-,-,1000
SCBMOMENTE,SCB Thai Equity Momentum Portfolio,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,1320426.26,9.7742,9/5/2023,-0.0132,-0.0171,0.008,-0.0001,0.0129,-0.0231,0.0502,-%,-%,-0.0844,-0.0865,-%,-%,12.18,15.1,-,-,07/2023,99.05,-,-,-,0.95,-,-,-,-,-,-,-,2.68,-,3.21,-,-,1
SCBMOMENTP,SCB Thai Equity Momentum Portfolio,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,99.05,-,-,-,0.95,-,-,-,-,-,-,-,1.61,-,2.14,-,-,1000
SCBMOMENTR,SCB Thai Equity Momentum Portfolio,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,99.05,-,-,-,0.95,-,-,-,-,-,-,-,2.68,-,3.21,-,-,1000
SCBMPLUSA,SCB MULTI INCOME PLUS FUND,SCB ASSET MANAGEMENT COMPANY LIMITED,MIXCONS,OT,No,-,-,3126195462,9.7615,9/4/2023,-0.0134,0.0013,-0.0036,-0.0084,-0.0196,-0.0307,-0.0242,-0.0092,-%,-0.0372,-0.0925,-0.1039,-%,2.28,2.02,2.07,-,07/2023,-,28.74,55.8,-,5.04,10.57,-,-0.15,3.21,0.64,3.21,0,2.565,0.59,3.21,0.69,-,1000
SCBMPLUSD,SCB MULTI INCOME PLUS FUND,SCB ASSET MANAGEMENT COMPANY LIMITED,MIXCONS,OT,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,28.74,55.8,-,5.04,10.57,-,-0.15,-,-,-,-,-,-,-,-,-,1000
SCBMPLUSR,SCB MULTI INCOME PLUS FUND,SCB ASSET MANAGEMENT COMPANY LIMITED,MIXCONS,OT,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,28.74,55.8,-,5.04,10.57,-,-0.15,-,-,-,-,-,-,-,-,-,1000
SCBMSE,SCB Mid/Small Cap Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,EQSM,AM,No,-,-,250285153.1,14.0346,9/5/2023,-0.1235,-0.0066,0.0457,0.0332,-0.0845,-0.1386,0.0255,-0.0103,-%,-0.224,-0.2686,-0.4608,-%,13.35,14.41,17.98,-,07/2023,84.29,-,-,-,15.71,-,-,-,1.07,1.07,1.07,0,3.1,1.54,3.75,1.65,-,1
SCBMSED,SCB Mid/Small Cap Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,EQSM,AM,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,84.29,-,-,-,15.71,-,-,-,-,-,-,-,-,-,-,-,-,1
SCBMSEP,SCB Mid/Small Cap Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,EQSM,AM,No,-,-,0,14.0346,9/5/2023,-0.1524,-0.0066,0.0457,0.0332,-0.117,-0.1629,0.0253,-0.0103,-%,-0.2462,-0.285,-0.4612,-%,13.49,14.48,18.02,-,07/2023,84.29,-,-,-,15.71,-,-,-,1.07,0,1.07,0,2.565,0,3.21,0.11,-,1
SCBMSER,SCB Mid/Small Cap Equity Fund,SCB ASSET MANAGEMENT COMPANY LIMITED,EQSM,AM,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,84.29,-,-,-,15.71,-,-,-,-,-,-,-,-,-,-,-,-,1
SCBNDQ(A),SCB US Equity NDQ,SCB ASSET MANAGEMENT COMPANY LIMITED,-,PN,No,-,-,1624901815,9.7475,9/4/2023,0.3644,0.0295,0.0131,0.0552,0.2348,0.2285,-%,-%,-%,-0.1619,-%,-%,-%,23.45,-,-,-,07/2023,-,-,97.88,-,2.77,-,-,-0.65,-,-,-,-,2.68,-,3.21,-,-,1
SCBNDQ(D),SCB US Equity NDQ,SCB ASSET MANAGEMENT COMPANY LIMITED,-,PN,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,97.88,-,2.77,-,-,-0.65,-,-,-,-,2.68,-,3.21,-,-,1000
SCBNDQ(E),SCB US Equity NDQ,SCB ASSET MANAGEMENT COMPANY LIMITED,-,PN,No,-,-,112794342.9,9.81,9/4/2023,0.3669,0.0296,0.0134,0.0559,0.2364,0.2318,-%,-%,-%,-0.1613,-%,-%,-%,23.45,-,-,-,07/2023,-,-,97.88,-,2.77,-,-,-0.65,-,-,-,-,2.68,-,3.21,-,-,1
SCBNDQ(IN),SCB US Equity NDQ,SCB ASSET MANAGEMENT COMPANY LIMITED,-,PN,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,97.88,-,2.77,-,-,-0.65,-,-,-,-,2.68,-,4.28,-,-,1000
SCBNDQ(P),SCB US Equity NDQ,SCB ASSET MANAGEMENT COMPANY LIMITED,-,PN,No,-,-,25751842.63,9.7637,9/4/2023,0.3665,0.0296,0.0134,0.0559,0.2365,0.2302,-%,-%,-%,-0.1621,-%,-%,-%,23.45,-,-,-,07/2023,-,-,97.88,-,2.77,-,-,-0.65,-,-,-,-,1.61,-,2.14,-,-,1
SCBNDQ(R),SCB US Equity NDQ,SCB ASSET MANAGEMENT COMPANY LIMITED,-,PN,No,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,97.88,-,2.77,-,-,-0.65,-,-,-,-,2.68,-,3.21,-,-,1000
SCBNDQ(SSF),SCB US Equity NDQ,SCB ASSET MANAGEMENT COMPANY LIMITED,-,PN,Yes,-,-,165473283.3,9.713,9/4/2023,0.3623,0.0295,0.0129,0.0545,0.2333,0.2257,-%,-%,-%,-0.1625,-%,-%,-%,23.45,-,-,-,07/2023,-,-,97.88,-,2.77,-,-,-0.65,-,-,-,-,2.68,-,3.21,-,-,-
SCBNDQ(SSFE),SCB US Equity NDQ,SCB ASSET MANAGEMENT COMPANY LIMITED,-,PN,Yes,-,-,39935643.67,9.7822,9/4/2023,0.367,0.0296,0.0134,0.0559,0.2365,0.2319,-%,-%,-%,-0.1613,-%,-%,-%,23.45,-,-,-,07/2023,-,-,97.88,-,2.77,-,-,-0.65,-,-,-,-,1.61,-,2.14,-,-,-
SCBNEXT(A),SCB Next Generation Internet,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AN,No,-,-,113492156.6,4.458,9/4/2023,0.3924,0.0478,-0.0445,0.0643,0.1002,0.1186,-%,-%,-%,-0.3103,-%,-%,-%,41.95,-,-,-,07/2023,-,-,96.15,-,3.56,-,-,0.29,-,-,-,-,2.68,-,3.21,-,-,1000
SCBNEXT(D),SCB Next Generation Internet,SCB ASSET MANAGEMENT COMPANY LIMITED,-,AN,Yes,-,-,-,-,-,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-%,-,-,-,-,07/2023,-,-,96.15,-,3.56,-,-,0.29,-,-,-,-,2.68,-,3.21,-,-,1000
